Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
136,3,52,797,0,0,797,987,1001,24794,38000,19000,262,0,0,0,90,0,90,25,0,2568.95,0.0708834,0,0,0,797,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,50,765,0,179,586,1027,1125,24546,35400,17700,247,0,0,0,94,0,64,18,0,2816.95,0.0774063,0,0,0,586,179,0,0,209,38,0,274,0,689,0,0,0,0,0,0,0,0
136,4,51,732,0,0,732,1003,1021,24737,36400,18200,253,0,0,0,97,0,73,28,0,2625.95,0.0773272,0,0,0,732,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2,50,744,0,0,744,977,986,24577,37600,18800,277,0,0,0,93,0,64,28,0,2785.95,0.0711171,0,0,0,744,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3,52,792,0,0,792,997,987,24669,38200,19100,260,0,0,0,98,0,69,33,0,2700.22,0.067604,0,0,0,792,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,50,773,0,181,592,1049,1128,24724,35520,17760,252,0,0,0,96,0,71,17,0,2645.22,0.079575,0,0,0,592,181,0,0,204,48,0,289,0,729,0,0,0,0,0,0,0,0
137,4,51,739,0,0,739,1004,1007,24726,32200,16100,232,0,0,0,114,0,79,28,0,2643.22,0.0721416,0,0,0,739,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2,50,752,0,0,752,965,1013,24825,32400,16200,234,0,0,0,106,0,75,24,0,2544.22,0.0740945,0,0,0,752,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3,52,773,0,0,773,1006,1000,24848,42000,21000,288,0,0,0,91,0,81,29,0,2527.26,0.0706864,0,0,0,773,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,50,761,0,187,574,1069,1123,24695,35640,17820,256,0,0,0,92,0,73,31,0,2680.26,0.0744713,0,0,0,574,187,0,0,209,47,0,308,0,808,0,0,0,0,0,0,0,0
138,4,51,731,0,0,731,1014,1017,24668,35000,17500,261,0,0,0,96,0,71,33,0,2707.26,0.0820876,0,0,0,731,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2,50,719,0,0,719,970,1029,24718,32000,16000,253,0,0,0,85,0,92,26,0,2657.26,0.0785253,0,0,0,719,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
139,3,52,764,0,0,764,1015,962,24856,34000,17000,233,0,0,0,90,0,87,12,0,2525.09,0.0601729,0,0,0,764,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,50,774,0,188,586,1086,1105,24672,34520,17260,253,0,0,0,104,0,69,22,0,2709.09,0.0752038,0,0,0,586,188,0,0,208,45,0,314,0,791,0,0,0,0,0,0,0,0
139,4,51,749,0,0,749,1019,1053,24774,35600,17800,245,0,0,0,97,0,65,15,0,2607.09,0.0773504,0,0,0,749,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2,50,720,0,0,720,973,1035,24771,37800,18900,262,0,0,0,95,0,65,28,0,2610.09,0.0830395,0,0,0,720,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3,52,762,0,0,762,1018,1002,24780,36000,18000,252,0,0,0,93,0,70,25,0,2606.7,0.0742673,0,0,0,762,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,50,786,0,207,579,1101,1063,24659,34800,17400,271,0,0,0,113,0,78,23,0,2727.7,0.0784788,0,0,0,579,207,0,0,223,48,0,340,0,834,0,0,0,0,0,0,0,0
140,4,51,756,0,0,756,1023,1018,24682,32800,16400,243,0,0,0,112,0,67,38,0,2704.7,0.0732328,0,0,0,756,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2,50,720,0,0,720,980,1038,24703,32400,16200,241,0,0,0,90,0,65,25,0,2683.7,0.0690499,0,0,0,720,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3,52,751,0,0,751,1031,1000,24684,39600,19800,271,0,0,0,90,0,68,32,0,2708.12,0.0724084,0,0,0,751,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,50,807,0,225,582,1095,1032,24667,33680,16840,267,0,0,0,114,0,75,19,0,2725.12,0.0783823,0,0,0,582,225,0,0,218,49,0,371,0,957,0,0,0,0,0,0,0,0
141,4,51,756,0,0,756,997,1043,24916,37800,18900,282,0,0,0,95,0,73,22,0,2476.12,0.0824605,0,0,0,756,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2,50,734,0,0,734,987,1028,24612,34400,17200,249,0,0,0,106,0,62,30,0,2780.12,0.0828303,0,0,0,734,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
142,3,52,757,0,0,757,1034,1011,24787,35800,17900,255,0,0,0,94,0,67,21,0,2610.33,0.0683867,0,0,0,757,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,50,824,0,234,590,1092,1000,24794,34680,17340,274,0,0,0,116,0,68,31,0,2603.33,0.080912,0,0,0,590,234,0,0,222,52,0,394,0,994,0,0,0,0,0,0,0,0
142,4,51,779,0,0,779,996,1005,24766,36800,18400,256,0,0,0,99,0,44,32,0,2631.33,0.0655057,0,0,0,779,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2,50,738,0,0,738,1011,1017,24670,37000,18500,265,0,0,0,96,0,72,20,0,2727.33,0.0808173,0,0,0,738,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
143,3,52,750,0,0,750,1000,1046,24735,33000,16500,243,0,0,0,94,0,78,23,0,2667.36,0.0729143,0,0,0,750,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,50,820,0,235,585,1090,983,24758,36560,18280,278,0,0,0,102,0,76,29,0,2644.36,0.0750672,0,0,0,585,235,0,0,218,60,0,382,0,976,0,0,0,0,0,0,0,0
143,4,51,786,0,0,786,1000,975,24813,33800,16900,244,0,0,0,107,0,74,27,0,2589.36,0.0715036,0,0,0,786,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2,50,747,0,0,747,985,987,24777,32000,16000,230,0,0,0,104,0,75,20,0,2625.36,0.0737117,0,0,0,747,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3,52,756,0,0,756,1027,976,24859,37400,18700,259,0,0,0,105,0,76,22,0,2548.21,0.0808291,0,0,0,756,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,50,813,2,245,566,1092,982,24705,36760,18380,273,0,0,0,96,0,72,31,0,2702.21,0.0723294,0,0,0,566,245,1,1,211,62,0,395,2,1016,49676,0,0,0,0,0,2,0
144,4,51,790,0,0,790,1002,1008,24712,43400,21700,302,0,0,0,101,0,70,28,0,2695.21,0.0766083,0,0,0,790,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2,50,751,0,0,751,972,983,24773,32800,16400,251,0,0,0,105,0,68,33,0,2634.21,0.0820425,0,0,0,751,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
145,3,52,750,0,0,750,1012,987,24605,35600,17800,257,0,0,0,91,0,67,30,0,2806.88,0.0681339,0,0,0,750,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,50,786,10,235,541,1095,988,24889,34920,17460,249,0,0,0,82,0,84,25,0,2522.88,0.0735095,0,0,0,541,235,6,4,201,48,0,384,26,1009,274148,0,0,3,2,2,9,0
145,4,51,810,0,0,810,1018,973,24773,34600,17300,253,0,0,0,111,0,71,20,0,2638.88,0.0621016,0,0,0,810,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2,50,748,0,0,748,977,981,24801,40400,20200,282,0,0,0,93,0,67,29,0,2610.88,0.0803112,0,0,0,748,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3,52,769,0,0,769,993,987,24777,35000,17500,240,0,0,0,102,0,66,17,0,2639.39,0.078845,0,0,0,769,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,50,792,9,242,541,1080,980,24738,37920,18960,259,2,0,0,106,0,73,27,0,2678.39,0.0722475,2,2,0,541,242,6,3,188,69,2,409,25,1045,227908,0,0,3,2,2,8,0
146,4,51,785,0,0,785,1021,991,24787,33600,16800,252,0,0,0,76,0,69,32,0,2629.39,0.0762683,0,0,0,785,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2,50,750,0,0,750,990,1050,24535,33600,16800,240,0,0,0,108,0,79,27,0,2881.39,0.0646258,0,0,0,750,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3,52,784,0,0,784,982,941,24775,36200,18100,263,0,0,0,112,0,75,22,0,2645.73,0.0754111,0,0,0,784,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,50,786,15,233,538,1080,973,24830,37320,18660,291,7,0,0,97,0,73,30,0,2590.73,0.0706326,7,7,0,538,233,8,7,211,73,7,388,46,1048,396541,0,0,7,4,4,12,0
147,4,51,780,0,0,780,1023,1006,24711,45200,22600,279,0,0,0,82,0,62,25,0,2709.73,0.0782556,0,0,0,780,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2,50,743,0,0,743,979,1091,24817,33000,16500,248,0,0,0,92,0,74,25,0,2603.73,0.0857556,0,0,0,743,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3,52,756,0,0,756,969,981,24751,35400,17700,256,0,0,0,81,0,82,27,0,2673.92,0.0730865,0,0,0,756,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,50,786,20,229,537,1068,981,24751,31800,15900,242,0,0,0,93,0,68,25,0,2673.92,0.0694194,0,0,0,537,229,9,11,203,39,0,384,60,1059,547572,0,0,9,5,5,17,0
148,4,51,788,0,0,788,1039,995,24751,37200,18600,246,0,0,0,117,0,85,23,0,2673.92,0.0599498,0,0,0,788,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2,50,725,0,0,725,1001,1107,24803,38600,19300,268,0,0,0,97,0,92,24,0,2621.92,0.078901,0,0,0,725,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3,52,768,0,0,768,968,969,24658,36400,18200,234,0,0,0,113,0,70,31,0,2770.96,0.0755345,0,0,0,768,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,50,783,23,217,543,1090,989,24782,34880,17440,260,9,0,0,86,0,69,20,0,2646.96,0.0840855,9,9,0,543,217,7,16,189,62,9,381,60,1023,593339,0,0,9,5,5,20,0
149,4,51,774,0,1,773,1046,1049,24814,36400,18200,278,0,0,0,76,0,64,27,0,2614.96,0.0718796,0,0,0,773,1,0,0,278,0,0,1,0,4,0,0,0,0,0,0,0,0
149,2,50,721,0,0,721,1004,1079,24817,32600,16300,240,0,0,0,94,0,71,26,0,2611.96,0.0679254,0,0,0,721,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3,52,764,0,0,764,958,953,24948,38000,19000,281,0,0,0,86,0,64,27,0,2484.85,0.0761251,0,0,0,764,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,50,793,26,221,546,1066,1007,24847,39600,19800,271,9,0,0,103,0,72,21,0,2585.85,0.0758875,9,9,0,546,221,8,18,195,67,9,386,59,1042,681060,0,0,10,4,4,21,0
150,4,51,760,0,1,759,1035,1035,24842,40960,20480,254,0,0,0,93,0,76,30,0,2590.85,0.0718394,0,0,0,759,1,0,0,253,1,0,1,0,4,0,0,0,0,0,0,0,0
150,2,50,762,0,0,762,1017,995,24738,32800,16400,240,0,0,0,126,0,62,23,0,2694.85,0.0801213,0,0,0,762,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3,52,764,0,0,764,971,979,24752,37400,18700,248,0,0,0,82,0,67,15,0,2684.6,0.0653907,0,0,0,764,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,50,792,28,224,540,1056,995,24856,31640,15820,251,3,0,0,91,0,68,24,0,2580.6,0.0652991,3,3,0,540,224,9,19,207,41,3,383,74,1020,856900,0,0,13,5,5,20,0
151,4,51,783,0,1,782,1041,1015,24851,35000,17500,249,0,0,0,100,0,55,22,0,2585.6,0.0632531,0,0,0,782,1,0,0,249,0,0,1,0,4,0,0,0,0,0,0,0,0
151,2,50,767,0,0,767,1019,1031,24745,37200,18600,291,0,0,0,110,0,71,34,0,2691.6,0.0821599,0,0,0,767,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3,52,747,0,0,747,998,1009,24701,33800,16900,231,0,0,0,87,0,79,26,0,2739.21,0.0717806,0,0,0,747,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,50,786,29,219,538,1051,1002,24743,37640,18820,267,12,0,0,94,0,70,30,0,2697.21,0.0815612,12,12,0,538,219,10,19,197,58,12,372,70,1021,838470,0,0,13,5,5,20,0
152,4,51,768,0,1,767,1054,983,24751,40000,20000,274,0,0,0,95,0,80,30,0,2689.21,0.0738742,0,0,0,767,1,0,0,274,0,0,1,0,4,0,0,0,0,0,0,0,0
152,2,50,760,0,0,760,1043,1008,24788,31600,15800,242,0,0,0,96,0,80,22,0,2652.21,0.0723547,0,0,0,760,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0
153,3,52,740,0,0,740,1018,993,24811,38600,19300,260,0,0,0,102,0,76,33,0,2632.7,0.0810417,0,0,0,740,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,50,757,27,208,522,1036,999,24816,37040,18520,271,10,0,0,98,0,88,39,0,2627.7,0.0716581,10,10,0,522,208,9,18,202,59,10,356,68,947,838063,0,0,13,5,5,18,0
153,4,51,768,0,1,767,1030,983,24776,34360,17180,237,0,0,0,108,0,89,19,0,2667.7,0.0672303,0,0,0,767,1,0,0,236,1,0,1,0,4,0,0,0,0,0,0,0,0
153,2,50,767,0,0,767,1032,1016,24738,35000,17500,247,0,0,0,93,0,62,24,0,2705.7,0.0839307,0,0,0,767,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3,52,728,0,0,728,1023,991,24738,36400,18200,261,0,0,0,89,0,76,25,0,2709.05,0.0682045,0,0,0,728,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,50,746,28,196,522,1048,989,24650,31760,15880,246,7,0,0,90,0,64,37,0,2797.05,0.0709421,7,7,0,522,196,12,16,197,42,7,328,79,888,989079,0,0,17,6,6,17,0
154,4,51,758,0,1,757,1011,1014,24814,34200,17100,253,0,0,0,94,0,78,26,0,2633.05,0.0776396,0,0,0,757,1,0,0,253,0,0,1,0,4,0,0,0,0,0,0,0,0
154,2,50,748,0,0,748,1055,1039,24811,40200,20100,276,0,0,0,75,0,57,37,0,2636.05,0.0773056,0,0,0,748,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3,52,744,0,0,744,1013,987,24735,31400,15700,227,0,0,0,103,0,62,25,0,2715.29,0.0744246,0,0,0,744,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,50,751,25,190,536,1049,1016,24873,36240,18120,269,9,0,0,97,0,67,25,0,2577.29,0.0880685,9,9,0,536,190,9,16,202,58,9,321,69,855,900160,0,0,16,5,5,14,0
155,4,51,752,0,1,751,1007,998,24821,37200,18600,256,0,0,0,96,0,77,25,0,2629.29,0.0769899,0,0,0,751,1,0,0,256,0,0,1,0,4,0,0,0,0,0,0,0,0
155,2,50,764,0,0,764,1041,1017,24788,36400,18200,235,0,0,0,117,0,76,25,0,2662.29,0.0655735,0,0,0,764,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3,52,728,0,0,728,1015,960,24848,34000,17000,254,0,0,0,87,0,77,26,0,2605.41,0.0864743,0,0,0,728,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,50,756,29,172,555,1058,1005,24880,34600,17300,253,9,0,0,99,0,71,23,0,2573.41,0.0711174,9,9,0,555,172,12,17,191,53,9,292,93,770,969010,0,0,18,8,8,19,0
156,4,51,751,0,1,750,1002,999,24831,33960,16980,248,0,0,0,90,0,68,23,0,2622.41,0.0706799,0,0,0,750,1,0,0,247,1,0,1,0,4,0,0,0,0,0,0,0,0
156,2,50,758,0,0,758,1048,1018,24741,35000,17500,266,0,0,0,99,0,77,28,0,2712.41,0.0731399,0,0,0,758,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3,52,733,0,0,733,1033,935,24806,37800,18900,255,0,0,0,91,0,63,22,0,2650.42,0.0766298,0,0,0,733,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,50,742,31,160,551,1068,1029,24720,29520,14760,237,5,0,0,92,0,76,30,0,2736.42,0.0743761,5,5,0,551,160,16,15,192,40,5,261,95,696,1169468,0,0,19,8,8,20,0
157,4,51,751,0,1,750,1017,1014,24858,37200,18600,251,0,0,0,96,0,66,31,0,2598.42,0.0772207,0,0,0,750,1,0,0,251,0,0,1,0,4,0,0,0,0,0,0,0,0
157,2,50,749,0,0,749,1062,982,24928,36600,18300,266,0,0,0,101,0,78,32,0,2528.42,0.0774975,0,0,0,749,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3,52,729,0,0,729,1029,963,24717,31800,15900,234,0,0,0,84,0,65,23,0,2742.32,0.070117,0,0,0,729,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,50,749,29,157,563,1038,1035,24776,36520,18260,255,14,0,0,112,0,77,28,0,2683.32,0.0926973,14,14,0,563,157,16,13,192,49,14,252,95,683,1142631,0,0,20,8,8,19,0
158,4,51,784,0,0,784,1020,1001,24867,38000,19000,260,0,0,0,114,0,57,24,0,2592.32,0.0698501,0,0,0,784,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2,50,765,0,0,765,1049,997,24740,32400,16200,242,0,0,0,109,0,67,26,0,2719.32,0.0690826,0,0,0,765,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3,52,723,0,0,723,1027,952,24877,36800,18400,241,0,0,0,83,0,59,30,0,2585.12,0.0862366,0,0,0,723,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,50,765,30,148,587,1040,1048,24782,33560,16780,267,10,0,0,103,0,68,19,0,2680.12,0.0734755,10,10,0,587,148,17,13,213,44,10,249,86,636,1095788,0,0,20,6,6,19,0
159,4,51,765,0,0,765,1002,1015,24849,38400,19200,287,0,0,0,91,0,70,40,0,2613.12,0.0682191,0,0,0,765,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2,50,753,0,0,753,1070,1017,24892,36400,18200,265,0,0,0,86,0,77,21,0,2570.12,0.0839298,0,0,0,753,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
160,3,52,710,0,0,710,1004,1035,24778,37000,18500,246,0,0,0,87,0,74,25,0,2686.82,0.0702479,0,0,0,710,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,50,778,31,133,614,1027,1030,24922,31360,15680,242,6,0,0,102,0,70,19,0,2542.82,0.0798606,6,6,0,614,133,17,14,203,33,6,223,84,571,1093715,0,0,20,5,5,19,0
160,4,51,774,0,0,774,999,1037,24844,36200,18100,244,0,0,0,90,0,69,13,0,2620.82,0.06805,0,0,0,774,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2,50,764,0,0,764,1067,990,24891,37400,18700,248,0,0,0,103,0,71,21,0,2573.82,0.0706077,0,0,0,764,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3,52,716,0,0,716,1012,1059,24696,32800,16400,225,0,0,0,96,0,66,24,0,2771.41,0.0726167,0,0,0,716,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,50,787,27,123,637,1024,1043,24872,32760,16380,256,11,0,0,102,0,72,21,0,2595.41,0.0810847,11,11,0,637,123,16,11,200,45,11,197,80,499,1050582,0,0,17,5,5,19,0
161,4,51,784,0,0,784,986,1060,24723,35200,17600,247,0,0,0,104,0,75,19,0,2744.41,0.0723982,0,0,0,784,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2,50,761,0,0,761,1039,1006,24787,32800,16400,249,0,0,0,91,0,74,20,0,2680.41,0.0688186,0,0,0,761,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3,52,722,0,0,722,1026,1037,24807,34600,17300,252,0,0,0,107,0,70,31,0,2662.92,0.0844943,0,0,0,722,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,50,784,28,107,649,1016,1051,24964,37440,18720,277,10,0,0,102,0,75,30,0,2505.92,0.0792251,10,10,0,649,107,17,11,234,33,10,171,83,417,993667,0,0,18,5,5,20,0
162,4,51,772,0,0,772,1017,1068,24786,40000,20000,276,0,0,0,85,0,75,22,0,2683.92,0.0779663,0,0,0,772,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2,50,759,0,0,759,1035,999,24898,36800,18400,253,0,0,0,104,0,80,26,0,2571.92,0.0817199,0,0,0,759,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
163,3,52,696,0,1,695,1015,1062,24765,35600,17800,268,0,0,0,70,0,73,24,0,2707.33,0.0769629,0,0,0,695,1,0,0,268,0,0,2,0,3,0,0,0,0,0,0,0,0
163,1,50,785,25,103,657,1032,1062,24780,33760,16880,257,6,0,0,107,0,75,30,0,2692.33,0.0669316,6,6,0,657,103,17,8,226,25,6,163,82,385,949865,0,0,17,6,6,18,0
163,4,51,767,0,0,767,1004,1039,24928,35600,17800,247,0,0,0,93,0,75,23,0,2544.33,0.0670979,0,0,0,767,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2,50,746,0,0,746,1047,954,24922,34000,17000,256,0,0,0,90,0,75,28,0,2550.33,0.0698891,0,0,0,746,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3,52,717,0,1,716,1023,1057,24766,29200,14600,193,0,0,0,123,0,81,21,0,2708.66,0.0760486,0,0,0,716,1,0,0,193,0,0,2,0,3,0,0,0,0,0,0,0,0
164,1,50,766,24,94,648,1030,1085,24698,36240,18120,271,6,0,0,83,0,84,18,0,2776.66,0.0797492,6,6,0,648,94,17,7,228,37,6,148,72,339,873394,0,0,16,5,5,17,0
164,4,51,759,0,0,759,1013,1002,24703,34400,17200,239,0,0,0,90,0,73,25,0,2771.66,0.07147,0,0,0,759,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2,50,766,0,0,766,1037,1033,24793,37200,18600,256,0,0,0,94,0,55,19,0,2681.66,0.0750098,0,0,0,766,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3,52,737,0,1,736,1022,1059,24795,34160,17080,272,0,0,0,108,0,63,25,0,2681.9,0.0927623,0,0,0,736,1,0,0,271,1,0,2,0,3,0,0,0,0,0,0,0,0
165,1,50,776,26,83,667,1044,1045,24962,37000,18500,257,9,0,0,97,0,59,28,0,2514.9,0.0766187,9,9,0,667,83,17,9,225,23,9,132,73,296,941332,0,0,18,5,5,17,0
165,4,51,748,0,0,748,1037,996,24834,41600,20800,273,0,0,0,102,0,83,30,0,2642.9,0.0805715,0,0,0,748,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,50,783,0,0,783,1036,1029,24934,37600,18800,262,0,0,0,99,0,64,18,0,2542.9,0.0720876,0,0,0,783,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0
166,3,52,733,0,1,732,1031,1055,24846,36400,18200,267,0,0,0,91,0,64,31,0,2633.07,0.0785101,0,0,0,732,1,0,0,267,0,0,2,0,3,0,0,0,0,0,0,0,0
166,1,50,794,23,66,705,1032,1028,24783,35520,17760,260,7,0,0,110,0,67,25,0,2696.07,0.0679704,7,7,0,705,66,15,8,236,17,7,109,69,247,878654,0,0,16,5,5,15,0
166,4,51,752,0,0,752,1058,982,24694,33200,16600,251,0,0,0,98,0,70,24,0,2785.07,0.0635314,0,0,0,752,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2,50,763,0,0,763,1044,1043,24973,37200,18600,259,0,0,0,80,0,76,24,0,2506.07,0.0676304,0,0,0,763,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3,52,740,0,0,740,1044,1022,24899,28200,14100,214,0,0,0,98,0,68,23,0,2582.15,0.072337,0,0,0,740,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,50,811,26,54,731,1026,995,24843,40040,20020,292,6,0,0,124,0,79,28,0,2638.15,0.0759028,6,6,0,731,54,17,9,257,29,6,91,71,206,897983,0,0,17,5,5,17,0
167,4,51,754,0,0,754,1042,1014,25007,33800,16900,244,0,0,0,82,0,56,24,0,2474.15,0.0838875,0,0,0,754,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,50,763,0,0,763,1037,1088,24703,37800,18900,245,0,0,0,97,0,70,27,0,2778.15,0.0673674,0,0,0,763,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3,52,767,0,0,767,1046,1012,24746,40000,20000,274,0,0,0,112,0,58,27,0,2737.16,0.0915656,0,0,0,767,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,50,812,28,44,740,1032,1021,24883,35720,17860,275,8,0,0,103,0,74,28,0,2600.16,0.0658879,8,8,0,740,44,20,8,251,16,8,78,67,170,925576,0,0,16,4,4,18,0
168,4,51,738,0,0,738,1033,1023,24856,38800,19400,260,0,0,0,89,0,73,32,0,2627.16,0.0731997,0,0,0,738,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2,50,784,0,0,784,1040,1041,24799,37600,18800,265,0,0,0,114,0,72,21,0,2684.16,0.073496,0,0,0,784,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3,52,761,0,0,761,1063,988,24801,37200,18600,274,0,0,0,100,0,67,39,0,2684.1,0.068429,0,0,0,761,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,50,789,28,32,729,1023,1060,24797,32040,16020,245,7,0,0,92,0,89,26,0,2688.1,0.0727928,7,7,0,729,32,22,6,229,9,7,58,75,131,834822,0,0,16,6,6,18,0
