Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
34,2,997,2343,0,0,2343,2940,5272,180740,112600,56300,951,0,0,0,444,0,207,94,0,21153,0.390191,0,0,0,2343,0,0,0,951,0,0,0,0,0,0,0,0,0,0
34,3,1001,2408,0,0,2408,3039,5364,180437,112600,56300,911,0,0,0,464,0,227,101,0,21456,0.387536,0,0,0,2408,0,0,0,911,0,0,0,0,0,0,0,0,0,0
34,4,1001,2474,0,0,2474,3004,5396,180691,118600,59300,953,0,0,0,492,0,210,85,0,21202,0.340471,0,0,0,2474,0,0,0,953,0,0,0,0,0,0,0,0,0,0
35,1,1001,2596,0,0,2596,3166,5568,182921,82800,41400,821,0,0,0,482,0,227,91,0,21619.6,0.180706,0,0,0,2596,0,0,0,821,0,0,0,0,0,0,0,0,0,0
35,2,997,2536,0,0,2536,3169,5486,182897,80600,40300,784,0,0,0,478,0,211,74,0,21643.6,0.18786,0,0,0,2536,0,0,0,784,0,0,0,0,0,0,0,0,0,0
35,3,1001,2606,0,0,2606,3223,5547,183091,89800,44900,822,0,0,0,498,0,234,66,0,21449.6,0.190551,0,0,0,2606,0,0,0,822,0,0,0,0,0,0,0,0,0,0
35,4,1001,2694,0,0,2694,3250,5522,183250,92400,46200,857,0,0,0,513,0,216,79,0,21290.6,0.178769,0,0,0,2694,0,0,0,857,0,0,0,0,0,0,0,0,0,0
36,1,1001,2776,0,0,2776,3388,5708,185628,91400,45700,860,0,0,0,517,0,248,90,0,21464.8,0.261107,0,0,0,2776,0,0,0,860,0,0,0,0,0,0,0,0,0,0
36,2,997,2736,0,0,2736,3403,5614,185414,89200,44600,840,0,0,0,490,0,213,78,0,21678.8,0.268532,0,0,0,2736,0,0,0,840,0,0,0,0,0,0,0,0,0,0
36,3,1002,2754,0,0,2754,3414,5664,185564,95200,47600,875,0,0,0,510,0,276,84,0,21528.8,0.23886,0,0,0,2754,0,0,0,875,0,0,0,0,0,0,0,0,0,0
36,4,1000,2856,0,0,2856,3427,5728,185106,95800,47900,902,0,0,0,487,0,234,91,0,21986.8,0.230418,0,0,0,2856,0,0,0,902,0,0,0,0,0,0,0,0,0,0
37,1,1001,2985,0,0,2985,3599,5798,187751,135600,67800,1082,0,0,0,541,0,229,103,0,21802.1,0.234845,0,0,0,2985,0,0,0,1082,0,0,0,0,0,0,0,0,0,0
37,2,997,2875,0,0,2875,3583,5725,187673,132800,66400,1066,0,0,0,522,0,262,119,0,21880.1,0.243036,0,0,0,2875,0,0,0,1066,0,0,0,0,0,0,0,0,0,0
37,3,1002,2940,0,0,2940,3603,5659,187589,127000,63500,1038,0,0,0,543,0,247,111,0,21964.1,0.226143,0,0,0,2940,0,0,0,1038,0,0,0,0,0,0,0,0,0,0
37,4,1000,3062,0,0,3062,3613,5925,187845,137000,68500,1067,0,0,0,528,0,234,89,0,21708.1,0.229508,0,0,0,3062,0,0,0,1067,0,0,0,0,0,0,0,0,0,0
38,1,1002,3176,0,0,3176,3770,5977,189224,121000,60500,1030,0,0,0,577,0,277,108,0,22700.7,0.160782,0,0,0,3176,0,0,0,1030,0,0,0,0,0,0,0,0,0,0
38,2,997,3013,0,0,3013,3737,5911,190206,107600,53800,953,0,0,0,517,0,288,91,0,21718.7,0.16476,0,0,0,3013,0,0,0,953,0,0,0,0,0,0,0,0,0,0
38,3,1001,3053,0,0,3053,3776,5807,190258,117000,58500,1028,0,0,0,498,0,269,117,0,21666.7,0.172945,0,0,0,3053,0,0,0,1028,0,0,0,0,0,0,0,0,0,0
38,4,1000,3196,0,0,3196,3741,5947,190122,127200,63600,1053,0,0,0,534,0,304,96,0,21802.7,0.158453,0,0,0,3196,0,0,0,1053,0,0,0,0,0,0,0,0,0,0
39,1,1000,3352,0,0,3352,3949,6014,192088,122000,61000,1078,0,0,0,576,0,292,106,0,22122.8,0.187609,0,0,0,3352,0,0,0,1078,0,0,0,0,0,0,0,0,0,0
39,2,999,3212,0,0,3212,3943,5977,191658,126200,63100,1036,0,0,0,556,0,270,89,0,22552.8,0.201846,0,0,0,3212,0,0,0,1036,0,0,0,0,0,0,0,0,0,0
39,3,1001,3182,0,0,3182,4002,5965,191948,125200,62600,1015,0,0,0,548,0,308,111,0,22262.8,0.185185,0,0,0,3182,0,0,0,1015,0,0,0,0,0,0,0,0,0,0
39,4,1000,3370,0,0,3370,3912,6001,192269,132000,66000,1095,0,0,0,565,0,291,100,0,21941.8,0.171405,0,0,0,3370,0,0,0,1095,0,0,0,0,0,0,0,0,0,0
40,1,999,3488,0,0,3488,4195,6035,194205,155800,77900,1239,0,0,0,596,0,335,123,0,22209.5,0.181334,0,0,0,3488,0,0,0,1239,0,0,0,0,0,0,0,0,0,0
40,2,999,3354,0,0,3354,4110,6058,194274,149200,74600,1187,0,0,0,573,0,320,111,0,22140.5,0.178707,0,0,0,3354,0,0,0,1187,0,0,0,0,0,0,0,0,0,0
40,3,1001,3306,0,0,3306,4190,6016,194477,149000,74500,1199,0,0,0,556,0,304,128,0,21937.5,0.177818,0,0,0,3306,0,0,0,1199,0,0,0,0,0,0,0,0,0,0
40,4,1001,3483,0,0,3483,4147,6105,194385,152600,76300,1203,0,0,0,583,0,361,111,0,22029.5,0.166226,0,0,0,3483,0,0,0,1203,0,0,0,0,0,0,0,0,0,0
41,1,1001,3585,0,0,3585,4351,6174,196120,143600,71800,1186,0,0,0,580,0,345,138,0,22418.9,0.142552,0,0,0,3585,0,0,0,1186,0,0,0,0,0,0,0,0,0,0
41,2,999,3458,0,0,3458,4284,6152,196082,133200,66600,1133,0,0,0,557,0,337,116,0,22456.9,0.148395,0,0,0,3458,0,0,0,1133,0,0,0,0,0,0,0,0,0,0
41,3,1000,3494,0,0,3494,4332,6137,196187,139400,69700,1149,0,0,0,577,0,276,113,0,22351.9,0.147232,0,0,0,3494,0,0,0,1149,0,0,0,0,0,0,0,0,0,0
41,4,1000,3618,0,0,3618,4363,6104,195968,146800,73400,1205,0,0,0,572,0,333,104,0,22570.9,0.144361,0,0,0,3618,0,0,0,1205,0,0,0,0,0,0,0,0,0,0
42,1,1000,3645,0,0,3645,4588,6221,198247,153000,76500,1227,0,0,0,554,0,363,129,0,22339.7,0.15612,0,0,0,3645,0,0,0,1227,0,0,0,0,0,0,0,0,0,0
42,2,1000,3591,0,0,3591,4450,6269,198128,141400,70700,1145,0,0,0,565,0,318,115,0,22458.7,0.168595,0,0,0,3591,0,0,0,1145,0,0,0,0,0,0,0,0,0,0
42,3,1001,3561,0,0,3561,4444,6226,198149,138800,69400,1160,0,0,0,544,0,370,107,0,22437.7,0.160343,0,0,0,3561,0,0,0,1160,0,0,0,0,0,0,0,0,0,0
42,4,999,3707,0,0,3707,4567,6291,198126,153200,76600,1211,0,0,0,538,0,332,118,0,22460.7,0.153753,0,0,0,3707,0,0,0,1211,0,0,0,0,0,0,0,0,0,0
43,1,1000,3766,0,0,3766,4749,6335,199833,168600,84300,1276,0,0,0,604,0,356,126,0,22727.7,0.146011,0,0,0,3766,0,0,0,1276,0,0,0,0,0,0,0,0,0,0
43,2,1000,3708,0,0,3708,4642,6323,199855,174200,87100,1308,0,0,0,599,0,335,146,0,22705.7,0.158831,0,0,0,3708,0,0,0,1308,0,0,0,0,0,0,0,0,0,0
43,3,1001,3744,0,0,3744,4560,6251,199996,168800,84400,1255,0,0,0,641,0,336,123,0,22564.7,0.161655,0,0,0,3744,0,0,0,1255,0,0,0,0,0,0,0,0,0,0
43,4,999,3827,0,0,3827,4700,6396,199891,170600,85300,1261,0,0,0,571,0,341,111,0,22669.7,0.14661,0,0,0,3827,0,0,0,1261,0,0,0,0,0,0,0,0,0,0
44,1,999,3879,0,0,3879,4933,6344,201841,163400,81700,1314,0,0,0,606,0,354,139,0,22622.5,0.134802,0,0,0,3879,0,0,0,1314,0,0,0,0,0,0,0,0,0,0
44,2,1001,3836,0,0,3836,4754,6448,201422,159200,79600,1281,0,0,0,600,0,349,122,0,23041.5,0.130343,0,0,0,3836,0,0,0,1281,0,0,0,0,0,0,0,0,0,0
44,3,1001,3832,0,0,3832,4700,6408,201550,161400,80700,1348,0,0,0,556,0,330,139,0,22913.5,0.133677,0,0,0,3832,0,0,0,1348,0,0,0,0,0,0,0,0,0,0
44,4,999,3946,0,0,3946,4872,6466,201816,175600,87800,1312,0,0,0,614,0,350,145,0,22647.5,0.132882,0,0,0,3946,0,0,0,1312,0,0,0,0,0,0,0,0,0,0
45,1,999,3957,0,0,3957,5084,6541,203261,170800,85400,1345,0,0,0,606,0,382,145,0,23036.9,0.138449,0,0,0,3957,0,0,0,1345,0,0,0,0,0,0,0,0,0,0
45,2,1002,3977,0,0,3977,4872,6509,203573,162000,81000,1268,0,0,0,621,0,370,110,0,22724.9,0.144733,0,0,0,3977,0,0,0,1268,0,0,0,0,0,0,0,0,0,0
45,3,1000,3992,0,0,3992,4878,6500,203011,169000,84500,1263,0,0,0,640,0,361,120,0,23286.9,0.141967,0,0,0,3992,0,0,0,1263,0,0,0,0,0,0,0,0,0,0
45,4,999,4085,0,0,4085,4979,6515,203413,176000,88000,1394,0,0,0,638,0,362,137,0,22884.9,0.128972,0,0,0,4085,0,0,0,1394,0,0,0,0,0,0,0,0,0,0
46,1,999,4037,0,0,4037,5207,6836,204717,182200,91100,1381,0,0,0,577,0,365,132,0,23349.1,0.134876,0,0,0,4037,0,0,0,1381,0,0,0,0,0,0,0,0,0,0
46,2,1002,4068,0,0,4068,4998,6899,204888,182000,91000,1402,0,0,0,642,0,395,156,0,23178.1,0.140277,0,0,0,4068,0,0,0,1402,0,0,0,0,0,0,0,0,0,0
46,3,1000,4075,0,0,4075,4982,6877,204866,175800,87900,1379,0,0,0,605,0,382,141,0,23200.1,0.137792,0,0,0,4075,0,0,0,1379,0,0,0,0,0,0,0,0,0,0
46,4,999,4095,0,0,4095,5188,6886,204628,184600,92300,1418,0,0,0,563,0,398,154,0,23438.1,0.130028,0,0,0,4095,0,0,0,1418,0,0,0,0,0,0,0,0,0,0
47,1,1000,4131,0,0,4131,5350,7017,206576,180400,90200,1358,0,0,0,622,0,397,132,0,23194.6,0.128151,0,0,0,4131,0,0,0,1358,0,0,0,0,0,0,0,0,0,0
47,2,1000,4184,0,0,4184,5131,7052,206662,175800,87900,1413,0,0,0,636,0,367,153,0,23108.6,0.127352,0,0,0,4184,0,0,0,1413,0,0,0,0,0,0,0,0,0,0
47,3,1000,4116,0,0,4116,5118,7021,206297,189400,94700,1431,0,0,0,635,0,426,169,0,23473.6,0.131968,0,0,0,4116,0,0,0,1431,0,0,0,0,0,0,0,0,0,0
47,4,1000,4186,0,0,4186,5332,6932,206544,178600,89300,1332,0,0,0,627,0,405,129,0,23226.6,0.126967,0,0,0,4186,0,0,0,1332,0,0,0,0,0,0,0,0,0,0
48,1,1000,4241,0,0,4241,5465,7255,208204,190000,95000,1430,0,0,0,617,0,365,141,0,23209.6,0.128573,0,0,0,4241,0,0,0,1430,0,0,0,0,0,0,0,0,0,0
48,2,1001,4220,0,0,4220,5280,7320,208110,185200,92600,1439,0,0,0,604,0,418,149,0,23303.6,0.131448,0,0,0,4220,0,0,0,1439,0,0,0,0,0,0,0,0,0,0
48,3,999,4238,0,0,4238,5259,7182,208111,176800,88400,1408,0,0,0,628,0,371,135,0,23302.6,0.123936,0,0,0,4238,0,0,0,1408,0,0,0,0,0,0,0,0,0,0
48,4,1000,4260,0,0,4260,5508,7099,207826,193200,96600,1466,0,0,0,611,0,403,136,0,23587.6,0.130048,0,0,0,4260,0,0,0,1466,0,0,0,0,0,0,0,0,0,0
49,1,1000,4415,0,0,4415,5621,7356,209382,192600,96300,1460,0,0,0,688,0,387,128,0,23615.5,0.122156,0,0,0,4415,0,0,0,1460,0,0,0,0,0,0,0,0,0,0
49,2,1002,4333,0,0,4333,5374,7519,209769,194600,97300,1457,0,0,0,658,0,391,155,0,23228.5,0.12583,0,0,0,4333,0,0,0,1457,0,0,0,0,0,0,0,0,0,0
49,3,997,4323,0,0,4323,5451,7420,209580,198200,99100,1490,0,0,0,647,0,397,164,0,23417.5,0.131802,0,0,0,4323,0,0,0,1490,0,0,0,0,0,0,0,0,0,0
49,4,1001,4321,0,0,4321,5583,7363,209348,202600,101300,1486,0,0,0,627,0,407,158,0,23649.5,0.122089,0,0,0,4321,0,0,0,1486,0,0,0,0,0,0,0,0,0,0
50,1,999,4533,0,0,4533,5809,6972,211323,195400,97700,1526,0,0,0,692,0,432,140,0,23201.3,0.122614,0,0,0,4533,0,0,0,1526,0,0,0,0,0,0,0,0,0,0
50,2,1001,4526,0,0,4526,5597,6755,211605,197400,98700,1499,0,0,0,732,0,407,131,0,22919.3,0.119365,0,0,0,4526,0,0,0,1499,0,0,0,0,0,0,0,0,0,0
50,3,998,4476,0,0,4476,5670,7253,211094,191200,95600,1483,0,0,0,714,0,413,151,0,23430.3,0.118151,0,0,0,4476,0,0,0,1483,0,0,0,0,0,0,0,0,0,0
50,4,1002,4539,0,0,4539,5817,7258,211400,184000,92000,1433,0,0,0,762,0,394,150,0,23124.3,0.11673,0,0,0,4539,0,0,0,1433,0,0,0,0,0,0,0,0,0,0
51,1,1001,4619,0,0,4619,5926,6510,212898,204200,102100,1571,0,0,0,663,0,408,169,0,23098.1,0.118738,0,0,0,4619,0,0,0,1571,0,0,0,0,0,0,0,0,0,0
51,2,1000,4624,0,0,4624,5747,6234,212625,196200,98100,1549,0,0,0,699,0,460,139,0,23371.1,0.116106,0,0,0,4624,0,0,0,1549,0,0,0,0,0,0,0,0,0,0
51,3,996,4530,0,0,4530,5785,6698,212903,200000,100000,1557,0,0,0,680,0,457,168,0,23093.1,0.122543,0,0,0,4530,0,0,0,1557,0,0,0,0,0,0,0,0,0,0
51,4,1003,4639,0,0,4639,5898,6638,212732,208600,104300,1655,0,0,0,679,0,445,137,0,23264.1,0.125676,0,0,0,4639,0,0,0,1655,0,0,0,0,0,0,0,0,0,0
52,1,1001,4748,0,0,4748,6126,6050,214122,207000,103500,1569,0,0,0,700,0,418,154,0,23292.8,0.113115,0,0,0,4748,0,0,0,1569,0,0,0,0,0,0,0,0,0,0
52,2,1001,4723,0,0,4723,5878,5629,214147,199800,99900,1547,0,0,0,748,0,481,167,0,23267.8,0.119119,0,0,0,4723,0,0,0,1547,0,0,0,0,0,0,0,0,0,0
52,3,998,4656,0,0,4656,5950,6378,214059,205200,102600,1565,0,0,0,733,0,462,146,0,23355.8,0.115465,0,0,0,4656,0,0,0,1565,0,0,0,0,0,0,0,0,0,0
52,4,1000,4736,0,0,4736,6026,6057,214459,209800,104900,1568,0,0,0,684,0,430,156,0,22955.8,0.111525,0,0,0,4736,0,0,0,1568,0,0,0,0,0,0,0,0,0,0
53,1,1000,4872,0,0,4872,6233,5386,215752,219400,109700,1644,0,0,0,737,0,446,168,0,23030.5,0.112526,0,0,0,4872,0,0,0,1644,0,0,0,0,0,0,0,0,0,0
53,2,1001,4809,0,0,4809,6036,4684,215983,212400,106200,1646,0,0,0,739,0,473,181,0,22799.5,0.116456,0,0,0,4809,0,0,0,1646,0,0,0,0,0,0,0,0,0,0
53,3,1000,4808,0,0,4808,6148,5416,215930,202600,101300,1574,0,0,0,755,0,444,159,0,22852.5,0.11382,0,0,0,4808,0,0,0,1574,0,0,0,0,0,0,0,0,0,0
53,4,999,4871,0,0,4871,6221,5551,215450,197400,98700,1537,0,0,0,745,0,467,141,0,23332.5,0.109418,0,0,0,4871,0,0,0,1537,0,0,0,0,0,0,0,0,0,0
54,1,1000,4919,0,0,4919,6141,8476,213685,224600,112300,1683,0,0,0,638,0,435,157,0,26415.8,0.10497,0,0,0,4919,0,0,0,1683,0,0,0,0,0,0,0,0,0,0
54,2,1001,4655,0,0,4655,5977,8758,212782,225600,112800,1711,0,0,0,465,0,455,163,0,27318.8,0.107342,0,0,0,4655,0,0,0,1711,0,0,0,0,0,0,0,0,0,0
54,3,1000,4836,0,0,4836,6233,8206,213668,211800,105900,1672,0,0,0,662,0,443,190,0,26432.8,0.112796,0,0,0,4836,0,0,0,1672,0,0,0,0,0,0,0,0,0,0
54,4,999,4979,0,0,4979,6261,8249,213411,240000,120000,1796,0,0,0,714,0,444,163,0,26689.8,0.118199,0,0,0,4979,0,0,0,1796,0,0,0,0,0,0,0,0,0,0
55,1,1000,4791,0,0,4791,6085,8746,217750,223200,111600,1592,0,0,0,523,0,487,164,0,23621.7,0.117613,0,0,0,4791,0,0,0,1592,0,0,0,0,0,0,0,0,0,0
55,2,1001,4611,0,0,4611,5928,8958,218035,212200,106100,1411,0,0,0,524,0,443,125,0,23336.7,0.121094,0,0,0,4611,0,0,0,1411,0,0,0,0,0,0,0,0,0,0
55,3,1000,4705,0,0,4705,6115,8552,217860,224200,112100,1632,0,0,0,482,0,439,173,0,23511.7,0.124801,0,0,0,4705,0,0,0,1632,0,0,0,0,0,0,0,0,0,0
55,4,999,4812,0,0,4812,6064,8553,218089,217000,108500,1635,0,0,0,488,0,488,168,0,23282.7,0.111208,0,0,0,4812,0,0,0,1635,0,0,0,0,0,0,0,0,0,0
56,1,1000,4753,0,0,4753,6017,9232,218299,234200,117100,1555,0,0,0,583,0,473,148,0,24297.7,0.105832,0,0,0,4753,0,0,0,1555,0,0,0,0,0,0,0,0,0,0
56,2,1001,4490,0,0,4490,5851,9508,218100,226600,113300,1514,0,0,0,488,0,467,142,0,24496.7,0.109975,0,0,0,4490,0,0,0,1514,0,0,0,0,0,0,0,0,0,0
56,3,1000,4683,0,0,4683,6113,8943,218322,226400,113200,1466,0,0,0,601,0,467,156,0,24274.7,0.104869,0,0,0,4683,0,0,0,1466,0,0,0,0,0,0,0,0,0,0
56,4,999,4677,0,0,4677,5934,9089,218205,213600,106800,1412,0,0,0,469,0,472,132,0,24391.7,0.107293,0,0,0,4677,0,0,0,1412,0,0,0,0,0,0,0,0,0,0
57,1,1000,4628,0,0,4628,5920,9712,219666,237800,118900,1632,0,0,0,448,0,425,147,0,24111.6,0.103748,0,0,0,4628,0,0,0,1632,0,0,0,0,0,0,0,0,0,0
57,2,1001,4229,0,0,4229,5651,10178,219741,238200,119100,1533,0,0,0,327,0,438,151,0,24036.6,0.108105,0,0,0,4229,0,0,0,1533,0,0,0,0,0,0,0,0,0,0
57,3,1001,4501,0,0,4501,5954,9690,219397,233800,116900,1634,0,0,0,413,0,444,150,0,24380.6,0.10722,0,0,0,4501,0,0,0,1634,0,0,0,0,0,0,0,0,0,0
57,4,998,4561,0,0,4561,5860,9466,219399,258600,129300,1601,0,0,0,519,0,476,160,0,24378.6,0.114193,0,0,0,4561,0,0,0,1601,0,0,0,0,0,0,0,0,0,0
58,1,1000,5658,0,0,5658,6913,8029,220545,224400,112200,1461,0,0,0,1617,0,430,157,0,24371,0.101394,0,0,0,5658,0,0,0,1461,0,0,0,0,0,0,0,0,0,0
58,2,1003,5586,0,0,5586,6967,7775,220575,198800,99400,1220,0,0,0,1879,0,404,116,0,24341,0.100909,0,0,0,5586,0,0,0,1220,0,0,0,0,0,0,0,0,0,0
58,3,1001,5533,0,0,5533,6911,7984,220691,230000,115000,1450,0,0,0,1590,0,422,137,0,24225,0.10428,0,0,0,5533,0,0,0,1450,0,0,0,0,0,0,0,0,0,0
58,4,996,5500,0,0,5500,6773,7855,220610,223400,111700,1491,0,0,0,1544,0,459,147,0,24306,0.0942715,0,0,0,5500,0,0,0,1491,0,0,0,0,0,0,0,0,0,0
59,1,999,5605,0,0,5605,6991,8207,221338,228000,114000,2494,0,0,0,697,0,502,249,0,24675.3,0.108605,0,0,0,5605,0,0,0,2494,0,0,0,0,0,0,0,0,0,0
59,2,1003,5426,0,0,5426,6962,8047,221368,220000,110000,2622,0,0,0,661,0,559,260,0,24645.3,0.122439,0,0,0,5426,0,0,0,2622,0,0,0,0,0,0,0,0,0,0
59,3,1002,5536,0,0,5536,6993,8216,221531,203600,101800,2333,0,0,0,751,0,520,228,0,24482.3,0.105326,0,0,0,5536,0,0,0,2333,0,0,0,0,0,0,0,0,0,0
59,4,996,5458,0,0,5458,6856,8146,221573,207000,103500,2312,0,0,0,666,0,503,206,0,24440.3,0.1088,0,0,0,5458,0,0,0,2312,0,0,0,0,0,0,0,0,0,0
60,1,998,5651,0,0,5651,7151,8335,222508,235600,117800,1708,0,0,0,774,0,557,173,0,24563.1,0.108225,0,0,0,5651,0,0,0,1708,0,0,0,0,0,0,0,0,0,0
60,2,1004,5578,0,0,5578,7131,8122,222568,215200,107600,1621,0,0,0,786,0,488,145,0,24503.1,0.112024,0,0,0,5578,0,0,0,1621,0,0,0,0,0,0,0,0,0,0
60,3,1002,5673,0,0,5673,7089,8271,222612,232600,116300,1755,0,0,0,847,0,541,170,0,24459.1,0.120247,0,0,0,5673,0,0,0,1755,0,0,0,0,0,0,0,0,0,0
60,4,996,5595,0,0,5595,6921,8265,222353,229800,114900,1645,0,0,0,835,0,526,170,0,24718.1,0.118069,0,0,0,5595,0,0,0,1645,0,0,0,0,0,0,0,0,0,0
61,1,998,5713,0,0,5713,7304,8413,223436,203800,101900,1629,0,0,0,750,0,521,168,0,24654.8,0.104258,0,0,0,5713,0,0,0,1629,0,0,0,0,0,0,0,0,0,0
61,2,1004,5664,0,0,5664,7236,8166,223254,177800,88900,1498,0,0,0,765,0,549,129,0,24836.8,0.113862,0,0,0,5664,0,0,0,1498,0,0,0,0,0,0,0,0,0,0
61,3,1001,5771,0,0,5771,7218,8232,223045,209400,104700,1749,0,0,0,787,0,520,169,0,25045.8,0.105155,0,0,0,5771,0,0,0,1749,0,0,0,0,0,0,0,0,0,0
61,4,997,5661,0,0,5661,7011,8378,222949,214800,107400,1754,0,0,0,764,0,520,178,0,25141.8,0.107564,0,0,0,5661,0,0,0,1754,0,0,0,0,0,0,0,0,0,0
62,1,998,5712,0,0,5712,7462,8422,224262,343000,171500,2237,0,0,0,806,0,578,230,0,24811.7,0.120975,0,0,0,5712,0,0,0,2237,0,0,0,0,0,0,0,0,0,0
62,2,1003,5677,0,0,5677,7247,8323,224166,369400,184700,2419,0,0,0,805,0,552,241,0,24907.7,0.139689,0,0,0,5677,0,0,0,2419,0,0,0,0,0,0,0,0,0,0
62,3,1001,5746,0,0,5746,7378,8419,224799,326800,163400,2217,0,0,0,770,0,553,241,0,24274.7,0.119607,0,0,0,5746,0,0,0,2217,0,0,0,0,0,0,0,0,0,0
62,4,998,5705,0,0,5705,7131,8642,224048,328400,164200,2205,0,0,0,809,0,546,218,0,25025.7,0.117047,0,0,0,5705,0,0,0,2205,0,0,0,0,0,0,0,0,0,0
63,1,1000,5753,0,0,5753,7567,8619,225142,243400,121700,1855,0,0,0,768,0,542,185,0,24879.2,0.0723373,0,0,0,5753,0,0,0,1855,0,0,0,0,0,0,0,0,0,0
63,2,1003,5718,0,0,5718,7393,8416,225742,230000,115000,1783,0,0,0,749,0,523,185,0,24279.2,0.0674275,0,0,0,5718,0,0,0,1783,0,0,0,0,0,0,0,0,0,0
63,3,999,5826,0,0,5826,7486,8493,225311,249200,124600,1843,0,0,0,804,0,536,189,0,24710.2,0.07428,0,0,0,5826,0,0,0,1843,0,0,0,0,0,0,0,0,0,0
63,4,998,5809,0,0,5809,7290,8587,225022,234000,117000,1809,0,0,0,814,0,523,186,0,24999.2,0.0762049,0,0,0,5809,0,0,0,1809,0,0,0,0,0,0,0,0,0,0
64,1,1000,5902,0,0,5902,7722,8570,226260,236400,118200,1803,0,0,0,812,0,491,177,0,24674.6,0.102215,0,0,0,5902,0,0,0,1803,0,0,0,0,0,0,0,0,0,0
64,2,1002,5795,0,0,5795,7546,8490,226211,217000,108500,1653,0,0,0,808,0,574,153,0,24723.6,0.105562,0,0,0,5795,0,0,0,1653,0,0,0,0,0,0,0,0,0,0
64,3,1000,5891,0,0,5891,7580,8633,225797,248400,124200,1884,0,0,0,807,0,548,194,0,25137.6,0.0991582,0,0,0,5891,0,0,0,1884,0,0,0,0,0,0,0,0,0,0
64,4,998,5886,0,0,5886,7437,8549,226223,249600,124800,1869,0,0,0,817,0,523,216,0,24711.6,0.106834,0,0,0,5886,0,0,0,1869,0,0,0,0,0,0,0,0,0,0
65,1,1000,5951,0,0,5951,7884,8678,226579,318800,159400,2212,0,0,0,816,0,541,227,0,25236.1,0.104376,0,0,0,5951,0,0,0,2212,0,0,0,0,0,0,0,0,0,0
65,2,1003,5759,0,0,5759,7580,8569,226820,338600,169300,2291,0,0,0,791,0,601,226,0,24995.1,0.113934,0,0,0,5759,0,0,0,2291,0,0,0,0,0,0,0,0,0,0
65,3,999,5891,0,0,5891,7616,8784,227012,309200,154600,2160,0,0,0,788,0,566,221,0,24803.1,0.101198,0,0,0,5891,0,0,0,2160,0,0,0,0,0,0,0,0,0,0
65,4,998,5928,0,0,5928,7603,8619,227161,317400,158700,2233,0,0,0,785,0,517,226,0,24654.1,0.0990048,0,0,0,5928,0,0,0,2233,0,0,0,0,0,0,0,0,0,0
66,1,1000,6045,0,0,6045,7928,8679,227928,264400,132200,1962,0,0,0,849,0,559,193,0,24735.8,0.0791595,0,0,0,6045,0,0,0,1962,0,0,0,0,0,0,0,0,0,0
66,2,1001,5861,0,0,5861,7738,8564,227742,245600,122800,1852,0,0,0,850,0,557,192,0,24921.8,0.0738188,0,0,0,5861,0,0,0,1852,0,0,0,0,0,0,0,0,0,0
66,3,997,6047,0,0,6047,7743,8800,227923,262200,131100,1940,0,0,0,879,0,561,163,0,24740.8,0.0802169,0,0,0,6047,0,0,0,1940,0,0,0,0,0,0,0,0,0,0
66,4,1002,6037,0,0,6037,7696,8763,227587,255600,127800,1882,0,0,0,879,0,588,183,0,25076.8,0.0776751,0,0,0,6037,0,0,0,1882,0,0,0,0,0,0,0,0,0,0
67,1,1000,6165,0,0,6165,7993,8637,228470,256600,128300,1937,0,0,0,883,0,577,186,0,25012,0.0935545,0,0,0,6165,0,0,0,1937,0,0,0,0,0,0,0,0,0,0
67,2,1001,5985,0,0,5985,7778,8758,228476,237200,118600,1852,0,0,0,839,0,548,168,0,25006,0.101473,0,0,0,5985,0,0,0,1852,0,0,0,0,0,0,0,0,0,0
67,3,996,6132,0,0,6132,7876,8838,228600,261400,130700,1992,0,0,0,835,0,567,182,0,24882,0.0943585,0,0,0,6132,0,0,0,1992,0,0,0,0,0,0,0,0,0,0
67,4,1003,6112,0,0,6112,7747,8837,228806,264000,132000,2019,0,0,0,833,0,542,216,0,24676,0.0981095,0,0,0,6112,0,0,0,2019,0,0,0,0,0,0,0,0,0,0
68,1,1001,6161,0,0,6161,8111,8624,228890,315800,157900,2255,0,0,0,812,0,596,222,0,25380.6,0.0974745,0,0,0,6161,0,0,0,2255,0,0,0,0,0,0,0,0,0,0
68,2,999,6006,0,0,6006,7839,8830,229283,320000,160000,2232,0,0,0,846,0,596,229,0,24987.6,0.105421,0,0,0,6006,0,0,0,2232,0,0,0,0,0,0,0,0,0,0
